CAS,chemical_name,n_species_observed,n_species_predicted,trad_mu,trad_sigma,hc5_traditional,hc5_mc_median,hc5_mc_lower,hc5_mc_upper,hc5_mc_ci_width,hc20_traditional,hc20_mc_median,hc20_mc_lower,hc20_mc_upper,hc20_mc_ci_width,hc50_traditional,hc50_mc_median,hc50_mc_lower,hc50_mc_upper,hc50_mc_ci_width,hc80_traditional,hc80_mc_median,hc80_mc_lower,hc80_mc_upper,hc80_mc_ci_width,hc95_traditional,hc95_mc_median,hc95_mc_lower,hc95_mc_upper,hc95_mc_ci_width
58-14-0,Pyrimethamine,4,1267,,,,-1.7124021770811604,-1.8664939472332855,-1.5625179488668732,0.3039759983664123,,-0.6316473684846583,-0.7296828647604606,-0.538653963294216,0.19102890146624463,,0.4486611368563068,0.3635282007388856,0.5374911403165687,0.17396293957768316,,1.518244896831182,1.4261792841803205,1.6146286772483425,0.188449393068022,,2.557635938826429,2.402984598844193,2.7148635684378943,0.3118789695937014
7727-54-0,Diammonium peroxydisulfate,6,1267,2.168657691745019,0.3161271683434261,1.648674772317436,-0.7583569734180513,-0.9364593524643741,-0.5833037878399384,0.35315556462443565,1.9025983543579126,0.4764601377650096,0.3671908319927353,0.5856879766609512,0.2184971446682159,2.168657691745019,1.701767490317119,1.6111113062016722,1.792922686008474,0.18181137980680173,2.4347170291321256,2.8913195073793982,2.789886397551397,2.990886094210967,0.2009996966595704,2.6886406111726022,4.025843717000065,3.8578561923980796,4.190781018398868,0.332924826000788
81741-28-8,Tributyltetradecylphosphonium chloride,1,1267,,,,-3.436208737250187,-3.62057180855314,-3.2800593579004964,0.3405124506526436,,-2.2461133675077676,-2.352373532360183,-2.1393881320257018,0.21298540033448132,,-1.046405076947275,-1.1371798960908246,-0.9583205869093484,0.1788593091814762,,0.1390027035971348,0.03740906774565088,0.2491961730173065,0.21178710527165562,,1.3161631603350088,1.1428600353485492,1.4793705532909631,0.33651051794241393
118-93-4,2-Hydroxyacetophenone,1,1267,,,,-1.2786940834942866,-1.4625703694932821,-1.1074988434697646,0.35507152602351755,,-0.019420886345093646,-0.13922733267234144,0.09389503875296222,0.23312237142530368,,1.256308660830122,1.1615035822163058,1.3609856614057958,0.19948207918949,,2.5228339345162523,2.407660839715215,2.634954906671153,0.2272940669559378,,3.736352718252928,3.558128134577658,3.9179059119827815,0.3597777774051236
1820-81-1,5-Chlorouracil,1,1267,,,,-1.940927918634257,-2.166474840018449,-1.7284614073908806,0.4380134326275684,,-0.4313292204435608,-0.5752673462636857,-0.29032660410126265,0.28494074216242304,,1.1254788294834928,1.008012377002681,1.2526215577085922,0.2446091807059112,,2.6797537037047032,2.5286449488345952,2.8114354554738763,0.28279050663928107,,4.150672959799685,3.935294980445411,4.366409717563527,0.4311147371181159
1420-04-8,Clonitralid,26,1267,-1.0016688541388563,0.49530893141384524,-1.816379546436378,-2.383489117474583,-2.5124529034209955,-2.2688776554737777,0.24357524794721774,-1.4185313679950586,-1.5041374879558158,-1.576796138963445,-1.4373326978853078,0.13946344107813724,-1.0016688541388563,-0.639666361736196,-0.697666945745906,-0.5790269413554697,0.11864000439043632,-0.5848063402826539,0.32153939286191857,0.24593249618843324,0.3990834899936918,0.15315099380525857,-0.18695816184133496,1.3912963755345782,1.2596733518756953,1.5263521322804898,0.26667878040479454
3344-12-5,Isomalathion (metabolite of malathion),1,1267,,,,-4.113459669288989,-4.34592986373276,-3.8813760413281515,0.4645538224046084,,-2.4597845229415167,-2.613963704160782,-2.294027935583637,0.3199357685771451,,-0.7454721183202564,-0.8739687406113672,-0.5992282101794323,0.2747405304319349,,0.9673037723459037,0.7999098893676916,1.1230269241466915,0.3231170347789999,,2.59565417525428,2.3509110522921692,2.8454086593865364,0.4944976070943672
780-69-8,Triethoxy(phenyl)silane,2,1267,,,,-1.283820882996942,-1.440564565802886,-1.139622127275039,0.30094243852784697,,-0.2307845208194216,-0.32350752595418386,-0.14085381005727077,0.1826537158969131,,0.8079810163728454,0.7345184727456336,0.8888715701676567,0.15435309742202308,,1.8250882847046346,1.7319364013060836,1.9091281865921867,0.17719178528610313,,2.8219709105734325,2.6758863824166443,2.9731725377551177,0.29728615533847336
7398-69-8,Dimethyldiallylammonium chloride,2,1267,,,,-2.482970443908651,-2.699712197602618,-2.2740133970827037,0.4256988005199145,,-0.9948931913564554,-1.1362966191283947,-0.8539522972814574,0.28234432184693736,,0.5402624072051931,0.41569822850290816,0.6651349125624485,0.24943668405954034,,2.069618036574775,1.9250865452663783,2.199686791159538,0.2746002458931598,,3.5172430955542744,3.3027128091259192,3.7375039048570895,0.43479109573117025
75-21-8,Ethylene oxide,3,1267,,,,-0.4057046804887049,-0.5660232101898481,-0.24313028593530667,0.32289292425454147,,0.7598519531407415,0.6579892429707374,0.8534540743969298,0.19546483142619242,,1.848253362641996,1.7678330343066904,1.9350245954710605,0.16719156116437017,,2.9210085455424766,2.819775434821366,3.0162449492368193,0.19646951441545335,,4.029277238828069,3.877590630666872,4.200352986015756,0.32276235534888364
14338-32-0,2-Chloro-1-methylpyridinium iodide,1,1267,,,,-1.5067585630777423,-1.6971271256299314,-1.31687734096727,0.38024978466266135,,-0.17374120119998315,-0.2955098172519073,-0.05323465286647616,0.24227516438543112,,1.1921000785647884,1.0844330449932926,1.2956320888357526,0.21119904384246002,,2.537608958972248,2.409669130464148,2.6529766546676314,0.24330752420348345,,3.813368354827624,3.621205271557284,3.9935470690481547,0.3723417974908707
1121-37-5,Dicyclopropylketone,1,1267,,,,-2.8387291716981418,-3.146341781784284,-2.5406432618571597,0.6056985199271243,,-0.7710508940277726,-0.9657678298287575,-0.571191252304347,0.39457657752441055,,1.378859326561738,1.2116247519652825,1.5587619841337523,0.3471372321684698,,3.535747838797957,3.319873030790783,3.724595344640213,0.40472231384943,,5.5662936162240335,5.265549325540983,5.871052588120146,0.6055032625791634
64-10-8,1-Phenylurea,1,1267,,,,-2.2369708848181564,-2.46718455245579,-2.0083404425465607,0.4588441099092293,,-0.6164726800884226,-0.7746204746700569,-0.4572978493298182,0.3173226253402387,,1.0610632061529492,0.9200654758038828,1.1967219848040265,0.2766565090001437,,2.7357666765245012,2.572347069501022,2.882731365880941,0.3103842963799188,,4.319808521730607,4.079751852761823,4.552412099015934,0.47266024625411074
19984-57-7,"1-(Tricyclo[3.3.1.1~3,7~]decan-1-yl)pyridin-1-ium bromide",1,1267,,,,-2.544315637603472,-2.7846420356237953,-2.3133565427108875,0.4712854929129078,,-0.9269142325281222,-1.07378885590665,-0.7792736518591294,0.2945152040475205,,0.7387071661421607,0.6042820455250685,0.87434791157972,0.27006586605465155,,2.396874553183247,2.2481205525305743,2.5375257735890013,0.28940522105842703,,3.962444647675637,3.723862613715635,4.201660921143349,0.47779830742771345
536-90-3,3-Methoxyaniline,1,1267,,,,-2.4508931037840362,-2.651574311876049,-2.2520162825978445,0.3995580292782046,,-1.033982293650488,-1.1629059727515003,-0.8895793981470607,0.27332657460443965,,0.4348365775953928,0.3164921969913604,0.5504945277163512,0.23400233072499083,,1.9033982955797164,1.7608828935922736,2.0362565065295173,0.2753736129372437,,3.290647040236242,3.0916990815294976,3.512947993130842,0.4212489116013445
355-80-6,"1-Pentanol, 2,2,3,3,4,4,5,5-octafluoro-",2,1267,,,,-1.2479405989266463,-1.4286355900491006,-1.078370814888703,0.35026477516039756,,-0.00786214645208222,-0.12490958551618049,0.10364999748003216,0.22855958299621265,,1.245160155585944,1.1489479395931925,1.3413967191371983,0.19244877954400574,,2.484225815286628,2.370093866657993,2.592247994068285,0.22215412741029184,,3.6709099365148044,3.5009993299340767,3.846968912775134,0.3459695828410574
109-69-3,1-Chlorobutane,3,1267,,,,-0.9396644767950484,-1.1365108176421124,-0.7411473623764715,0.3953634552656409,,0.45446729492315424,0.3238763041350226,0.5890819016479122,0.2652055975128896,,1.8715975387409092,1.7647760317283607,1.9876127275342024,0.22283669580584164,,3.279386663999886,3.1466122576035227,3.4040583058513185,0.2574460482477958,,4.620572086849861,4.431146097031037,4.815756706557262,0.3846106095262254
6972-05-0,"1,1-Dimethyl-2-thiourea",1,1267,,,,-1.4842701687313145,-1.6780609489619949,-1.271398366614557,0.4066625823474379,,-0.040758978435679216,-0.17536321204463545,0.09485433531832967,0.2702175473629651,,1.4373346705879912,1.3200558451770723,1.5632999692321976,0.2432441240551253,,2.9184791309706957,2.784979350925197,3.050616418161482,0.2656370672362849,,4.32862661037182,4.118908244794116,4.536607831515251,0.4176995867211355
122-34-9,Simazine,21,1267,0.7895632449757941,1.1773513777217626,-1.1470074388661606,-1.4412675580099163,-1.5966899245495507,-1.284540118593834,0.3121498059557166,-0.2013206738911657,-0.22696858541605686,-0.3244365395277171,-0.13030047720727647,0.19413606232044064,0.7895632449757941,0.9641975678488331,0.8816524159794151,1.0428306421687774,0.16117822618936228,1.7804471638427541,2.0330803700466484,1.9475015584669317,2.121693891541376,0.17419233307444415,2.726133928817748,3.0269070621876866,2.8901888010430468,3.1822734446523526,0.29208464360930586
1861-32-1,Chlorthal-dimethyl,2,1267,,,,-1.1289525100993125,-1.2800031906598301,-0.9774275892384031,0.30257560142142703,,-0.00046846235919173473,-0.09543431222264041,0.08879858198312679,0.18423289420576722,,1.073952673988399,0.9972333291119585,1.1504042342255567,0.1531709051135982,,2.10172889225523,2.0156387176641752,2.1917901215315685,0.17615140386739325,,3.1094705490559154,2.9596240476463405,3.249305892269687,0.2896818446233467
16606-02-3,"2,4',5-Trichlorobiphenyl",1,1267,,,,-3.9242027603083307,-4.180809596169701,-3.680168186204981,0.5006414099647203,,-2.1646271531582806,-2.3342849444032785,-1.9993822330753277,0.3349027113279508,,-0.33540998446070647,-0.4823160045359802,-0.18370724007138917,0.29860876446459106,,1.49964341654763,1.3256822549772842,1.6629020668400165,0.3372198118627323,,3.237963568344155,2.9725465186366122,3.513572176631759,0.5410256579951467
693-58-3,Nonylbromide,1,1267,,,,-2.7901142578217155,-2.9936825405468324,-2.592086385923411,0.40159615462342124,,-1.3708790245778841,-1.5047903992856686,-1.2407332259848811,0.2640571733007875,,0.08740526918201019,-0.033457841234903155,0.20413171211316997,0.23758955334807313,,1.5407224207423083,1.4026286683553468,1.670088104524748,0.26745943616940115,,2.919402785242175,2.7134447026418766,3.1365432368709047,0.4230985342290281
99-57-0,2-Amino-4-nitrophenol,1,1267,,,,-2.437474973301808,-2.656271384067767,-2.2457111310229103,0.4105602530448569,,-0.9450811312220537,-1.095460142668755,-0.798474483001593,0.29698565966716195,,0.6033604072498107,0.48630031582322697,0.7316550471914203,0.2453547313681933,,2.1580081047609028,2.008403970662459,2.295242652733928,0.286838682071469,,3.6259037278942747,3.416587767201713,3.8606311709960273,0.4440434037943142
623-25-6,"alpha,alpha'-Dichloro-p-xylene",1,1267,,,,-3.229501643687582,-3.438843281708187,-3.040917348827006,0.39792593288118105,,-1.802596743005951,-1.9385064966212444,-1.667123427222782,0.27138306939846246,,-0.3200206632719047,-0.4459315667418543,-0.1945605161926563,0.251371050549198,,1.1631653911577666,1.0245776630888188,1.2978198883439729,0.27324222525515407,,2.5807599451979213,2.3736270604258416,2.8052491739556986,0.431622113529857
91-53-2,Ethoxyquin,1,1267,,,,-2.3200911034633673,-2.5194073341855914,-2.127792149952471,0.3916151842331206,,-0.9801209063202123,-1.1035022077935739,-0.8521158252763483,0.25138638251722556,,0.39701019092311407,0.2894123668066562,0.5036440684898618,0.21423170168320554,,1.7669276205781985,1.6435656690285123,1.8892007385682863,0.245635069539774,,3.0734039100057196,2.8908699191142326,3.2683238114992372,0.3774538923850046
87-86-5,Pentachlorophenol,63,1267,-0.7258129424007764,0.6386751115525054,-1.7763400160815515,-2.291060234055881,-2.4143829600682594,-2.1830547907752016,0.23132816929305777,-1.2633354776379147,-1.4728340235832462,-1.539948623206652,-1.4044599110249272,0.13548871218172476,-0.7258129424007764,-0.654732940289373,-0.7073619953087441,-0.5951359062671653,0.11222608904157882,-0.1882904071636381,0.26036481950801194,0.19117653691681064,0.33874358510812363,0.147567048191313,0.32471413127999815,1.2898580212851458,1.1571670216117351,1.4215002018631386,0.2643331802514035
119-93-7,"3,3'-Dimethylbenzidine",1,1267,,,,-2.0068668690920166,-2.1835531829137564,-1.844132338314723,0.33942084459903343,,-0.842098731608648,-0.9490179317191977,-0.7326103612965338,0.2164075704226639,,0.35254199619792514,0.2588607499312514,0.44829433650332007,0.18943358657206866,,1.540835153952755,1.4350382865595037,1.6460361439041786,0.2109978573446749,,2.677503663969678,2.5152073507560786,2.848156903842766,0.3329495530866873
3064-70-8,Bis(trichloromethyl)sulfone,1,1267,,,,-2.9090000141248646,-3.0962383246783793,-2.723679314335637,0.3725590103427425,,-1.5916350551025968,-1.7106017412769168,-1.4618258337905714,0.24877590748634537,,-0.24293628477581275,-0.3489074264510949,-0.13751368536906725,0.21139374108202766,,1.0952126447073955,0.9719174046471859,1.2109339166364617,0.23901651198927576,,2.374533703875433,2.173232717172864,2.5623680066792547,0.38913528950639087
5598-13-0,Chlorpyrifos-methyl,8,1267,-1.831956073967582,1.8168946252000702,-4.820481788016554,-3.5102448582200347,-3.669776774612308,-3.372191708818455,0.2975850657938528,-3.361093169700463,-2.338863671002717,-2.442844336211096,-2.2436804968160495,0.19916383939504634,-1.831956073967582,-1.0578868954457523,-1.139632265365149,-0.9840261717101879,0.15560609365496103,-0.30281897823470105,0.1168995174414963,0.02029661229948283,0.21386014904783604,0.19356353674835322,1.1565696400813892,1.1702999122718767,1.0342202980686626,1.313848907434023,0.2796286093653604
54965-21-8,Albendazole,1,1267,,,,-2.6430373273125385,-2.792120176511908,-2.481711632725374,0.3104085437865338,,-1.535612984006617,-1.6315786355330681,-1.4325615521488164,0.19901708338425173,,-0.39336453924189374,-0.48120019540267017,-0.3067966873488043,0.1744035080538659,,0.7513507003371767,0.6420817648318393,0.853188183864627,0.2111064190327877,,1.8620585696947098,1.6997126820430093,2.028491367550925,0.3287786855079158
94-26-8,Butylparaben,2,1267,,,,-2.234806859551273,-2.422967399582316,-2.0504116341490217,0.3725557654332943,,-0.9554367030161002,-1.0693581111404526,-0.8370742222425831,0.23228388889786955,,0.3664196483334655,0.262916860787587,0.4705435378469994,0.2076266770594124,,1.6854633061153876,1.5593781791990817,1.802501602756474,0.24312342355739225,,2.947184047462877,2.764763884746856,3.1447691734493217,0.38000528870246564
62-53-3,Aniline,15,1267,1.0537743318308217,1.1845138094664647,-0.8945775038441985,-0.8018598286913748,-0.9367328591387163,-0.665450184246682,0.2712826748920343,0.05686235832350384,0.32089176294517463,0.23003369996999748,0.40028016583456816,0.17024646586457068,1.0537743318308217,1.3277879018076297,1.2594284372194555,1.3937915076883218,0.1343630704688663,2.0506863053381394,2.215821458791952,2.1426362715983505,2.28738988071675,0.1447536091183994,3.0021261675058413,3.083776323857739,2.967226348281961,3.216704604680743,0.24947825639878163
19381-50-1,Acid green No. 1,1,1267,,,,-2.0943718564405702,-2.3469829010306,-1.8483139029675186,0.4986689980630814,,-0.40172241768825234,-0.551327896814928,-0.2613020906743983,0.2900258061405297,,1.3015668044996733,1.174107673980485,1.4264365816395328,0.2523289076590478,,2.963082599125692,2.816261864251953,3.1026171956260606,0.2863553313741076,,4.529705925429852,4.3122580632578895,4.7539281973706515,0.441670134112762
59-40-5,Sulfaquinoxaline,1,1267,,,,-3.7500772335468424,-4.0546228675672955,-3.4555427487824812,0.5990801187848143,,-1.6754894524385473,-1.873333741888594,-1.485695611038973,0.38763813084962107,,0.48453850968031836,0.309021649729465,0.6638307699347065,0.35480912020524147,,2.640638728732265,2.42901227561537,2.8327186817729593,0.40370640615758946,,4.676857774245136,4.373035330992719,4.988624798601054,0.6155894676083351
4779-86-6,"1-Butanethiol, sodium salt",1,1267,,,,-1.958891308669897,-2.1526829358891133,-1.7588523635001758,0.3938305723889375,,-0.5710605027491946,-0.6951317593707901,-0.4380613408219321,0.257070418548858,,0.8554480419189402,0.7365961198296987,0.969759817574322,0.2331636977446232,,2.2715889718978675,2.1344526326334523,2.396553822817132,0.26210119018367983,,3.626091191274714,3.4353307633786563,3.835528073319064,0.4001973099404079
